label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
no,0.0,0.0,0.0,0.14776340126991272,0.2721054255962372,-0.0446946918964386,0.35218143463134766,0.4723089933395386,-0.06231725960969925,0.4993235170841217,0.6443950533866882,-0.09349171817302704,0.5641880631446838,0.8182900547981262,-0.10996931046247482,0.5585797429084778,0.1747153252363205,0.060948487371206284,0.6980268955230713,0.18914400041103363,-0.011682957410812378,0.53907310962677,0.21384644508361816,-0.0536608062684536,0.477774441242218,0.20536379516124725,-0.07214652746915817,0.5586678385734558,0.0006456080009229481,0.04346152022480965,0.6925331950187683,0.006951920688152313,-0.032431308180093765,0.5006776452064514,0.05495366454124451,-0.04768430441617966,0.4445480406284332,0.04165150225162506,-0.03588158264756203,0.5315118432044983,-0.17140550911426544,0.007061445619910955,0.6775321364402771,-0.18327973783016205,-0.07103543728590012,0.49952277541160583,-0.1163930594921112,-0.03219520300626755,0.43200361728668213,-0.12198460102081299,0.0193642470985651,0.48492324352264404,-0.3465939164161682,-0.03559509664773941,0.6168167591094971,-0.34378886222839355,-0.06014852970838547,0.5039500594139099,-0.2757997214794159,-0.0035975391510874033,0.4363813102245331,-0.26685574650764465,0.05195978283882141
no,0.0,0.0,0.0,0.11644203960895538,0.2835731506347656,-0.07015509158372879,0.32644131779670715,0.48043346405029297,-0.0933382511138916,0.48144182562828064,0.6470814943313599,-0.12170013785362244,0.5396920442581177,0.8318802118301392,-0.12925836443901062,0.563535213470459,0.2014618068933487,0.0364842489361763,0.7246988415718079,0.20717908442020416,-0.04017672687768936,0.5453853607177734,0.2161998450756073,-0.07249992340803146,0.48134759068489075,0.20278070867061615,-0.08161227405071259,0.5633710622787476,0.019250044599175453,0.03746957704424858,0.7026877999305725,0.032118622213602066,-0.04139776900410652,0.48322340846061707,0.06924068927764893,-0.04548696428537369,0.4484509825706482,0.04753166437149048,-0.02311178855597973,0.5374476909637451,-0.1603148728609085,0.0171086173504591,0.684531033039093,-0.1591491550207138,-0.0632370337843895,0.49800729751586914,-0.10372740030288696,-0.016279444098472595,0.457614928483963,-0.12663665413856506,0.041005466133356094,0.5000489950180054,-0.34766608476638794,-0.010851690545678139,0.6309382915496826,-0.3400413393974304,-0.03993017226457596,0.5151243805885315,-0.2778112590312958,0.016313033178448677,0.46475890278816223,-0.2870560586452484,0.07393275201320648
no,0.0,0.0,0.0,0.11131878197193146,0.2759053707122803,-0.06374134123325348,0.3118487596511841,0.4811486005783081,-0.09188060462474823,0.4639156758785248,0.6528950929641724,-0.1263675093650818,0.5232659578323364,0.8403447270393372,-0.14146952331066132,0.5629774332046509,0.21107642352581024,0.02841755747795105,0.7066642642021179,0.23384776711463928,-0.050009824335575104,0.5291393399238586,0.2316204458475113,-0.08525814116001129,0.46427279710769653,0.21558572351932526,-0.09688957035541534,0.5684595108032227,0.030183732509613037,0.023787153884768486,0.6953476071357727,0.054909877479076385,-0.054359741508960724,0.478637158870697,0.08160626143217087,-0.05683284252882004,0.43957391381263733,0.06058608368039131,-0.03438183665275574,0.5463607311248779,-0.1486879289150238,-0.0005150556680746377,0.690507173538208,-0.13933879137039185,-0.07845383137464523,0.5022194981575012,-0.09041471034288406,-0.02866072952747345,0.45650383830070496,-0.11292274296283722,0.029673870652914047,0.5094199180603027,-0.3350013494491577,-0.0319797657430172,0.6356812715530396,-0.31965723633766174,-0.05804069712758064,0.5182245373725891,-0.2618897259235382,0.0008302543428726494,0.46715545654296875,-0.27119362354278564,0.059473901987075806
no,0.0,0.0,0.0,0.11651397496461868,0.2876811623573303,-0.061097100377082825,0.31450897455215454,0.49465885758399963,-0.08090972900390625,0.4621109366416931,0.6641080975532532,-0.10903875529766083,0.517297625541687,0.8475302457809448,-0.1187252402305603,0.5528730750083923,0.22898191213607788,0.058891940861940384,0.6997753977775574,0.2520492970943451,-0.015490399673581123,0.5295196771621704,0.24895323812961578,-0.05486445501446724,0.4552348852157593,0.23442119359970093,-0.06845695525407791,0.5599997639656067,0.04975731670856476,0.05549429729580879,0.6932871341705322,0.07173091173171997,-0.019580917432904243,0.48537567257881165,0.09318239241838455,-0.030688880011439323,0.4385645389556885,0.07572285830974579,-0.013251652009785175,0.5403903126716614,-0.12826679646968842,0.030326280742883682,0.6835795044898987,-0.11825409531593323,-0.04656771197915077,0.5048515200614929,-0.07703841477632523,-0.00907197967171669,0.4551237225532532,-0.10119406878948212,0.04195749759674072,0.5050249099731445,-0.3108631670475006,-0.002022374887019396,0.6359986066818237,-0.2969279885292053,-0.031025327742099762,0.5215645432472229,-0.24536965787410736,0.019161343574523926,0.4655529260635376,-0.2554667890071869,0.07246831804513931
no,0.0,0.0,0.0,0.10560628771781921,0.27369603514671326,-0.06173672527074814,0.29598498344421387,0.49234551191329956,-0.08858975768089294,0.4446096420288086,0.6685242652893066,-0.12482412904500961,0.5021403431892395,0.8522412776947021,-0.14676469564437866,0.5497741103172302,0.25232821702957153,0.04759134352207184,0.7062666416168213,0.2825726270675659,-0.029882725328207016,0.5731440186500549,0.2722931206226349,-0.07632129639387131,0.47999224066734314,0.2585802674293518,-0.09334737062454224,0.5642685294151306,0.06752342730760574,0.041738349944353104,0.7190523147583008,0.09532987326383591,-0.03620076924562454,0.5279911160469055,0.10517887026071548,-0.05133414268493652,0.4499686360359192,0.09634812921285629,-0.035699546337127686,0.5515478849411011,-0.12170416116714478,0.014881227165460587,0.7199331521987915,-0.10277446359395981,-0.06266225129365921,0.5567635893821716,-0.07179426401853561,-0.03119034320116043,0.47906675934791565,-0.0919545590877533,0.016709787771105766,0.5171955823898315,-0.31658610701560974,-0.019347086548805237,0.6624011993408203,-0.29275867342948914,-0.054179854691028595,0.56418377161026,-0.24888615310192108,-0.01157875545322895,0.49894315004348755,-0.26188403367996216,0.03700750693678856
no,0.0,0.0,0.0,0.09354226291179657,0.28429558873176575,-0.0644138976931572,0.2776165008544922,0.5067599415779114,-0.09203922748565674,0.4252708852291107,0.6825405359268188,-0.12772656977176666,0.4806743562221527,0.8647289872169495,-0.1455884873867035,0.5410800576210022,0.2709607183933258,0.041421372443437576,0.7089456915855408,0.30773818492889404,-0.040300000458955765,0.5566443204879761,0.29409119486808777,-0.0795954242348671,0.4630325436592102,0.27087166905403137,-0.08863478899002075,0.5557264685630798,0.09099678695201874,0.038598477840423584,0.7032819986343384,0.1271834373474121,-0.03930545225739479,0.4930516481399536,0.13634398579597473,-0.044665295630693436,0.43167024850845337,0.11693864315748215,-0.02122342213988304,0.5451398491859436,-0.09436122328042984,0.014324219897389412,0.711564302444458,-0.0702880397439003,-0.06547395139932632,0.5280531644821167,-0.03126688301563263,-0.019908959046006203,0.4611211121082306,-0.05380566418170929,0.039061397314071655,0.5155930519104004,-0.28944826126098633,-0.017456086352467537,0.6677929759025574,-0.2675059139728546,-0.051618438214063644,0.5536843538284302,-0.20922540128231049,0.001451777876354754,0.48827800154685974,-0.2114037573337555,0.059290919452905655
no,0.0,0.0,0.0,0.09350021183490753,0.2809165120124817,-0.06358518451452255,0.27388763427734375,0.5074925422668457,-0.09308019280433655,0.41070929169654846,0.6916753053665161,-0.1312721222639084,0.4682066738605499,0.8706168532371521,-0.15102604031562805,0.5386476516723633,0.291416198015213,0.037778839468955994,0.6979712843894958,0.3342871069908142,-0.045269887894392014,0.5439196228981018,0.32037094235420227,-0.08441408723592758,0.4639449119567871,0.29139289259910583,-0.09393499046564102,0.5557352900505066,0.11364331096410751,0.03332474082708359,0.688593327999115,0.16015955805778503,-0.046131961047649384,0.4823742210865021,0.16411560773849487,-0.05300595238804817,0.4332446753978729,0.13154517114162445,-0.03212875872850418,0.5480349659919739,-0.07124249637126923,0.008024943992495537,0.7038809061050415,-0.03836731240153313,-0.07541625946760178,0.5156357884407043,-0.001666822237893939,-0.029298432171344757,0.4483313262462616,-0.033361922949552536,0.02944149076938629,0.5249531269073486,-0.26693853735923767,-0.02436288446187973,0.6682300567626953,-0.23053686320781708,-0.06408116221427917,0.5490902662277222,-0.1746700257062912,-0.011080287396907806,0.48133400082588196,-0.18856938183307648,0.0478200800716877
no,0.0,0.0,0.0,0.09763332456350327,0.3026833236217499,-0.049555305391550064,0.27951353788375854,0.5237066745758057,-0.06380124390125275,0.4104645848274231,0.7064111828804016,-0.08923883736133575,0.44994476437568665,0.8875676393508911,-0.09886108338832855,0.5203655958175659,0.2947898507118225,0.06847664713859558,0.6734210252761841,0.3421365022659302,-0.0004899386549368501,0.5265385508537292,0.3300906717777252,-0.034986712038517,0.4542827308177948,0.29715585708618164,-0.04410327225923538,0.5351990461349487,0.12443045526742935,0.060123149305582047,0.6709905862808228,0.17719666659832,-0.011166416108608246,0.4693966209888458,0.1792629510164261,-0.021429026499390602,0.4199972450733185,0.1407599151134491,-0.0029107779264450073,0.5287191271781921,-0.05460011214017868,0.03126232698559761,0.679128110408783,-0.01386427041143179,-0.04653669893741608,0.4988124370574951,0.015961451455950737,-0.010411984287202358,0.44189390540122986,-0.024451307952404022,0.04108049347996712,0.5098008513450623,-0.24612842500209808,-0.0033904886804521084,0.6499956846237183,-0.2096971720457077,-0.038764845579862595,0.5330430269241333,-0.15521526336669922,0.008888683281838894,0.47071096301078796,-0.16819675266742706,0.06194058805704117
no,0.0,0.0,0.0,0.07447367906570435,0.2835736870765686,-0.07663112133741379,0.2687837481498718,0.5146336555480957,-0.1073283925652504,0.4110366404056549,0.6954856514930725,-0.14255107939243317,0.4551298916339874,0.8767721652984619,-0.1553296595811844,0.533455491065979,0.2912806570529938,0.024662142619490623,0.6844761371612549,0.3410998284816742,-0.05888387933373451,0.5059943795204163,0.3220144808292389,-0.08979986608028412,0.433535099029541,0.28659722208976746,-0.09442444890737534,0.5491867065429688,0.11348064988851547,0.026157502084970474,0.6735062003135681,0.16530603170394897,-0.05442629009485245,0.4503350853919983,0.16355754435062408,-0.04980655759572983,0.42446550726890564,0.1269376575946808,-0.019795658066868782,0.5406773686408997,-0.06647585332393646,0.0049111125990748405,0.680634617805481,-0.02936408668756485,-0.07838677614927292,0.48901331424713135,0.0016004800563678145,-0.024260282516479492,0.4519974887371063,-0.03513098508119583,0.03884371370077133,0.5208597779273987,-0.25560522079467773,-0.02486533112823963,0.6455215811729431,-0.22308002412319183,-0.05919628217816353,0.5237587094306946,-0.17406517267227173,-0.002180305775254965,0.47527647018432617,-0.192632257938385,0.05730527639389038
no,0.0,0.0,0.0,0.08595780283212662,0.2817378342151642,-0.06568755209445953,0.2643616795539856,0.5083916783332825,-0.09501167386770248,0.4059581458568573,0.695083737373352,-0.13291071355342865,0.45645126700401306,0.8764669299125671,-0.1531599462032318,0.521459698677063,0.28790482878685,0.04247177019715309,0.6808329820632935,0.33073657751083374,-0.03679676726460457,0.5285543203353882,0.3195047974586487,-0.07385798543691635,0.441338449716568,0.287910133600235,-0.08168823271989822,0.5397573113441467,0.11301165074110031,0.040021806955337524,0.6739338040351868,0.15788447856903076,-0.03702550753951073,0.4667896032333374,0.16283611953258514,-0.0431540347635746,0.41504156589508057,0.1318007856607437,-0.020338168367743492,0.5349677205085754,-0.06800234317779541,0.016151094809174538,0.6857624053955078,-0.03697345405817032,-0.06238315999507904,0.5031277537345886,-0.0009844900341704488,-0.018725793808698654,0.4429152309894562,-0.03244253993034363,0.03809162229299545,0.5142715573310852,-0.2610244154930115,-0.01540620531886816,0.6509584784507751,-0.2314092367887497,-0.04982905089855194,0.5362139344215393,-0.1797170788049698,0.0007840133039280772,0.4754977822303772,-0.19348105788230896,0.05651653930544853
