label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
phone,0.0,0.0,0.0,0.06064469367265701,-0.2903711795806885,-0.004099746700376272,0.20555494725704193,-0.5668591856956482,-0.031163493171334267,0.31122180819511414,-0.7715984582901001,-0.06349857896566391,0.326940655708313,-0.9408318400382996,-0.08913590759038925,0.3804560601711273,-0.45266300439834595,-0.06981770694255829,0.6269768476486206,-0.4593488574028015,-0.12463948130607605,0.6639048457145691,-0.4150272607803345,-0.1438976675271988,0.6541731357574463,-0.37833091616630554,-0.15088903903961182,0.40945303440093994,-0.2984492778778076,-0.09626999497413635,0.6401025652885437,-0.32872214913368225,-0.16131818294525146,0.6022878885269165,-0.31054621934890747,-0.17103275656700134,0.5248913764953613,-0.2803576588630676,-0.16902215778827667,0.4222991466522217,-0.1296308934688568,-0.12166699022054672,0.642108142375946,-0.15821455419063568,-0.17693743109703064,0.6036812663078308,-0.15770918130874634,-0.16516368091106415,0.5337311029434204,-0.14499424397945404,-0.14818422496318817,0.4155205190181732,0.03646628186106682,-0.14584018290042877,0.6367474794387817,0.11756286770105362,-0.19102872908115387,0.7711741924285889,0.17445527017116547,-0.20309992134571075,0.8890309929847717,0.21744629740715027,-0.20655614137649536
phone,0.0,0.0,0.0,0.061695244163274765,-0.29904234409332275,-0.0021492750383913517,0.1962721049785614,-0.57408607006073,-0.02423366717994213,0.2933661937713623,-0.7820075750350952,-0.04838334396481514,0.29979774355888367,-0.9520876407623291,-0.06041862443089485,0.359830766916275,-0.5280469059944153,-0.05529020354151726,0.5599406361579895,-0.4454708993434906,-0.09216201305389404,0.5039496421813965,-0.38190627098083496,-0.1015685424208641,0.42113786935806274,-0.37554821372032166,-0.10629971325397491,0.3998090624809265,-0.3646833896636963,-0.07762570679187775,0.5999706387519836,-0.31565001606941223,-0.10788246989250183,0.5376253128051758,-0.2517695426940918,-0.10112978518009186,0.45957350730895996,-0.2251024842262268,-0.10033734887838364,0.42635151743888855,-0.18313011527061462,-0.09937664121389389,0.6160123348236084,-0.15154032409191132,-0.1298447549343109,0.5543956160545349,-0.10221997648477554,-0.10680494457483292,0.4762815237045288,-0.08095541596412659,-0.09256045520305634,0.4332912266254425,0.0006788026075810194,-0.11996211111545563,0.6361470222473145,0.065026193857193,-0.15350592136383057,0.7621604204177856,0.1268223226070404,-0.1594446897506714,0.8749673962593079,0.16382479667663574,-0.16286131739616394
phone,0.0,0.0,0.0,0.059726763516664505,-0.2888757884502411,0.0007612837362103164,0.18004253506660461,-0.5770434141159058,-0.023372871801257133,0.250565767288208,-0.8013629913330078,-0.04919547215104103,0.226227268576622,-0.9719836115837097,-0.06379035115242004,0.33989211916923523,-0.5216178297996521,-0.06719204783439636,0.5418063402175903,-0.4573211371898651,-0.10047267377376556,0.47677749395370483,-0.3972189426422119,-0.10464286804199219,0.3923496901988983,-0.387545108795166,-0.10729788988828659,0.3797711431980133,-0.3539833426475525,-0.09021859616041183,0.5766652226448059,-0.3211439251899719,-0.11366594582796097,0.5116347074508667,-0.26925840973854065,-0.10072746127843857,0.43651992082595825,-0.24764007329940796,-0.0988282859325409,0.40717941522598267,-0.17283616960048676,-0.11089447140693665,0.5885390043258667,-0.1624647080898285,-0.13525748252868652,0.5252188444137573,-0.12287470698356628,-0.10866811871528625,0.44704294204711914,-0.10609607398509979,-0.0953935831785202,0.4160652160644531,0.0018491169903427362,-0.1296689510345459,0.6134642362594604,0.057438433170318604,-0.15830498933792114,0.734115719795227,0.1124539002776146,-0.16107973456382751,0.8413973450660706,0.13707700371742249,-0.16472552716732025
phone,0.0,0.0,0.0,0.06097381189465523,-0.29629725217819214,-0.00043434329563751817,0.17868462204933167,-0.5765570402145386,-0.02649541199207306,0.24532637000083923,-0.8008817434310913,-0.05290347710251808,0.21775829792022705,-0.9736828804016113,-0.06725334376096725,0.3416691720485687,-0.5226524472236633,-0.06921204179525375,0.5418716073036194,-0.4564206898212433,-0.09832382947206497,0.47606396675109863,-0.39920124411582947,-0.09955033659934998,0.3917728364467621,-0.39160481095314026,-0.10136225074529648,0.3795214593410492,-0.35099083185195923,-0.09039671719074249,0.572102963924408,-0.3139145076274872,-0.1063312366604805,0.5096691250801086,-0.2648293972015381,-0.09091441333293915,0.4403717517852783,-0.24517539143562317,-0.09062699228525162,0.40605267882347107,-0.16876263916492462,-0.10876180976629257,0.5849013924598694,-0.1510172039270401,-0.12709806859493256,0.5244096517562866,-0.11987262964248657,-0.09967715293169022,0.45011669397354126,-0.10948659479618073,-0.08878115564584732,0.4154773950576782,0.004846370778977871,-0.1253848522901535,0.6114026308059692,0.06572464108467102,-0.15305966138839722,0.7308536767959595,0.12135111540555954,-0.15674392879009247,0.8384250402450562,0.14419740438461304,-0.16177649796009064
phone,0.0,0.0,0.0,0.061053041368722916,-0.29167985916137695,-0.0038738492876291275,0.17800037562847137,-0.5765738487243652,-0.031143534928560257,0.24156677722930908,-0.8025245070457458,-0.05717097967863083,0.21726751327514648,-0.9735733866691589,-0.07035395503044128,0.33126357197761536,-0.5005491375923157,-0.08598947525024414,0.5431637167930603,-0.44336169958114624,-0.1177171990275383,0.48271289467811584,-0.38652560114860535,-0.11260025948286057,0.39655065536499023,-0.3731841444969177,-0.10800663381814957,0.36773043870925903,-0.3216847777366638,-0.10418248921632767,0.5699093341827393,-0.2998131215572357,-0.12434118241071701,0.5117360353469849,-0.25271865725517273,-0.10388267040252686,0.44098803400993347,-0.2259140908718109,-0.09893643110990524,0.39523524045944214,-0.13719570636749268,-0.11921127140522003,0.5817704796791077,-0.13413356244564056,-0.14161604642868042,0.5258244872093201,-0.10298885405063629,-0.11361168324947357,0.45424604415893555,-0.08510684221982956,-0.10148230195045471,0.4071442782878876,0.036695580929517746,-0.13217474520206451,0.6035265326499939,0.10038155317306519,-0.1653956025838852,0.722780704498291,0.15773974359035492,-0.17357422411441803,0.8294251561164856,0.18404540419578552,-0.18122167885303497
phone,0.0,0.0,0.0,0.0612090528011322,-0.29121315479278564,-0.0023604470770806074,0.17621581256389618,-0.5702887177467346,-0.031223373487591743,0.2384507954120636,-0.7978697419166565,-0.060524825006723404,0.21534794569015503,-0.9734622836112976,-0.0774364247918129,0.3219101130962372,-0.5078783631324768,-0.07859891653060913,0.5385077595710754,-0.4411143660545349,-0.11099373549222946,0.47762879729270935,-0.3812846541404724,-0.1102563664317131,0.39708462357521057,-0.3715642988681793,-0.1091160848736763,0.35544830560684204,-0.3343680799007416,-0.09959744662046432,0.56670743227005,-0.2962164878845215,-0.11866600811481476,0.5078604221343994,-0.2471180111169815,-0.09984629601240158,0.4369487762451172,-0.22827768325805664,-0.09641063213348389,0.38219738006591797,-0.1524328589439392,-0.11778977513313293,0.5747522115707397,-0.13347528874874115,-0.13748270273208618,0.5164356827735901,-0.09651403874158859,-0.10730163007974625,0.4432213306427002,-0.08082570880651474,-0.09386502951383591,0.3971126079559326,0.021091269329190254,-0.13448378443717957,0.5997623801231384,0.07709842175245285,-0.16052912175655365,0.7232645153999329,0.13010185956954956,-0.16267700493335724,0.8328750729560852,0.1549927294254303,-0.16705940663814545
phone,0.0,0.0,0.0,0.0686345100402832,-0.2952238917350769,0.0026440846268087626,0.18122468888759613,-0.5746567249298096,-0.02212143875658512,0.23698221147060394,-0.80497807264328,-0.048917919397354126,0.2060801237821579,-0.9764009714126587,-0.06459317356348038,0.3380903899669647,-0.4914609491825104,-0.06305518001317978,0.5422661900520325,-0.43290144205093384,-0.09104180335998535,0.4803793728351593,-0.38470765948295593,-0.09016188234090805,0.39865610003471375,-0.3732973635196686,-0.08806594461202621,0.37211698293685913,-0.31315335631370544,-0.08388466387987137,0.5704682469367981,-0.2856678366661072,-0.09828530251979828,0.5114994049072266,-0.2435997575521469,-0.08176233619451523,0.4400407671928406,-0.2193944752216339,-0.07959946244955063,0.398531973361969,-0.1303483247756958,-0.10152275860309601,0.5728710889816284,-0.12017848342657089,-0.11719044297933578,0.5162474513053894,-0.08747055381536484,-0.09104525297880173,0.44330111145973206,-0.0685047134757042,-0.07995214313268661,0.41205695271492004,0.04276895523071289,-0.11703652143478394,0.6167636513710022,0.09199876338243484,-0.13664510846138,0.7384904623031616,0.14175494015216827,-0.1356809288263321,0.8437825441360474,0.16464941203594208,-0.13801802694797516
phone,0.0,0.0,0.0,0.06876266002655029,-0.30775415897369385,0.0002618845901452005,0.18450091779232025,-0.5885512828826904,-0.021180016919970512,0.24650950729846954,-0.8121364116668701,-0.0431402213871479,0.21349479258060455,-0.9754961133003235,-0.05317150428891182,0.3335588276386261,-0.49499520659446716,-0.05590153485536575,0.5352668166160583,-0.43511638045310974,-0.08058751374483109,0.46954670548439026,-0.3952084481716156,-0.08012185245752335,0.3876109719276428,-0.3892820179462433,-0.0787813812494278,0.37134045362472534,-0.3080727159976959,-0.07308437675237656,0.5626459121704102,-0.28814834356307983,-0.084731824696064,0.5030753016471863,-0.2543692886829376,-0.06831572204828262,0.4324040412902832,-0.23024827241897583,-0.06623797118663788,0.400646835565567,-0.12520088255405426,-0.08782058954238892,0.5672091245651245,-0.123743936419487,-0.10122749209403992,0.5101643204689026,-0.09970541298389435,-0.0760483592748642,0.435970276594162,-0.08108409494161606,-0.06530938297510147,0.41562047600746155,0.04205310717225075,-0.10080184787511826,0.6170316338539124,0.08370782434940338,-0.1194332018494606,0.7391701340675354,0.13006530702114105,-0.1201307475566864,0.8422024846076965,0.1546732783317566,-0.1237315908074379
phone,0.0,0.0,0.0,0.05913318321108818,-0.30835118889808655,-0.006552203092724085,0.16367241740226746,-0.578993558883667,-0.0347912460565567,0.22810745239257812,-0.8009820580482483,-0.06400126218795776,0.20360900461673737,-0.9754759073257446,-0.08360687643289566,0.3611944019794464,-0.4527444839477539,-0.050072479993104935,0.5129752159118652,-0.4266139566898346,-0.07045336067676544,0.445178747177124,-0.3963950574398041,-0.0748627707362175,0.3657999634742737,-0.37973764538764954,-0.07757701724767685,0.39801904559135437,-0.2715460956096649,-0.06536521017551422,0.5416544675827026,-0.28735533356666565,-0.07187557965517044,0.47874757647514343,-0.2662186920642853,-0.06365140527486801,0.4061118960380554,-0.2338160276412964,-0.06913387030363083,0.41885775327682495,-0.09592726081609726,-0.07831314951181412,0.5380041003227234,-0.1293383240699768,-0.0853734016418457,0.4787651598453522,-0.11574599146842957,-0.06526816636323929,0.40706804394721985,-0.09085971862077713,-0.06018425151705742,0.4221319258213043,0.06711497902870178,-0.0904727652668953,0.6177077293395996,0.09592072665691376,-0.09900087863206863,0.7379799485206604,0.13056904077529907,-0.09246005862951279,0.8402892351150513,0.14945071935653687,-0.09282229095697403
phone,0.0,0.0,0.0,0.05931872874498367,-0.31776341795921326,-0.004092673305422068,0.16286206245422363,-0.5851109623908997,-0.03302010893821716,0.23704539239406586,-0.7981040477752686,-0.06305695325136185,0.22064940631389618,-0.9716892242431641,-0.08446234464645386,0.3981007933616638,-0.4357769191265106,-0.04740442708134651,0.5261522531509399,-0.42206135392189026,-0.06204402074217796,0.45494160056114197,-0.3981567621231079,-0.06523386389017105,0.37416505813598633,-0.3788934051990509,-0.06809533387422562,0.4307291805744171,-0.25609487295150757,-0.06358221918344498,0.5444729924201965,-0.2789197862148285,-0.06495437026023865,0.476386159658432,-0.264153391122818,-0.05984482914209366,0.40142202377319336,-0.2304650992155075,-0.06928394734859467,0.441712349653244,-0.08056500554084778,-0.07600443810224533,0.5378667116165161,-0.11870357394218445,-0.07801894098520279,0.47041866183280945,-0.11556132882833481,-0.05858316272497177,0.39616963267326355,-0.09404084831476212,-0.05586356297135353,0.4351402223110199,0.08356083184480667,-0.0873677134513855,0.629253625869751,0.11548103392124176,-0.0921318456530571,0.7481901049613953,0.14544683694839478,-0.08198616653680801,0.8522326350212097,0.16005446016788483,-0.080382339656353
