label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
medicine,0.0,0.0,0.0,0.17363937199115753,-0.12260531634092331,-0.008097252808511257,0.30280035734176636,-0.372967392206192,-0.017703648656606674,0.4190554916858673,-0.4966807961463928,-0.04172787070274353,0.5601727366447449,-0.5224894285202026,-0.0663658082485199,0.2020496428012848,-0.6474632024765015,0.030992010608315468,0.3718664050102234,-0.7078213691711426,-0.042532362043857574,0.48343589901924133,-0.7512974739074707,-0.09226293861865997,0.5754422545433044,-0.8077037334442139,-0.1283774971961975,0.09580326825380325,-0.6814460754394531,-0.010607763193547726,0.30197784304618835,-0.707932710647583,-0.11743364483118057,0.27140572667121887,-0.4797678291797638,-0.14357878267765045,0.1992805451154709,-0.4274679124355316,-0.135753333568573,0.001689587370492518,-0.665016770362854,-0.062618188560009,0.2127760350704193,-0.6475288271903992,-0.17839835584163666,0.18792438507080078,-0.4282338619232178,-0.16279512643814087,0.1029273197054863,-0.4147123694419861,-0.1242937371134758,-0.08648044615983963,-0.5992514491081238,-0.11602295190095901,0.10273391008377075,-0.5676483511924744,-0.19571533799171448,0.10129997134208679,-0.4188081920146942,-0.17825984954833984,0.01801190711557865,-0.40678513050079346,-0.14890699088573456
medicine,0.0,0.0,0.0,0.17995688319206238,-0.11846289783716202,0.0019073128933086991,0.3175640106201172,-0.3591610789299011,-0.0018001972930505872,0.4328174293041229,-0.48338598012924194,-0.023073270916938782,0.5608145594596863,-0.5128344297409058,-0.04624871537089348,0.20825833082199097,-0.6308073997497559,0.049482252448797226,0.3756108283996582,-0.6974557042121887,-0.015183462761342525,0.4847468137741089,-0.7445181608200073,-0.06374874711036682,0.5782357454299927,-0.8096692562103271,-0.10039432346820831,0.11234387755393982,-0.6634784936904907,0.007861734367907047,0.3043766915798187,-0.6980759501457214,-0.09355675429105759,0.288648784160614,-0.48933321237564087,-0.12564364075660706,0.23151764273643494,-0.43223583698272705,-0.1240588128566742,0.024539764970541,-0.6498905420303345,-0.04259585589170456,0.22920358180999756,-0.6336169838905334,-0.15018004179000854,0.20743882656097412,-0.42128464579582214,-0.13714107871055603,0.13024747371673584,-0.3929347097873688,-0.10165703296661377,-0.06312435120344162,-0.5961228013038635,-0.09398412704467773,0.1214931383728981,-0.5639877915382385,-0.16505466401576996,0.11614742130041122,-0.41773033142089844,-0.1488407701253891,0.037805210798978806,-0.39930132031440735,-0.12167389690876007
medicine,0.0,0.0,0.0,0.1865583062171936,-0.12596790492534637,0.002427079016342759,0.31915903091430664,-0.3622477948665619,0.0021971154492348433,0.4354709982872009,-0.48385006189346313,-0.015551643446087837,0.5696799159049988,-0.5101128816604614,-0.03339727967977524,0.22574029862880707,-0.6254198551177979,0.06248391419649124,0.38411402702331543,-0.7035454511642456,-0.000897172256372869,0.4892273545265198,-0.7458192110061646,-0.04594174399971962,0.582158088684082,-0.8092021942138672,-0.07926937192678452,0.12727998197078705,-0.6579599976539612,0.018905652686953545,0.3216792941093445,-0.7079532742500305,-0.08143865317106247,0.2911381125450134,-0.4860506057739258,-0.1097649559378624,0.2298683077096939,-0.43687477707862854,-0.10352861881256104,0.03659873083233833,-0.6509377956390381,-0.03528633341193199,0.23583295941352844,-0.6416104435920715,-0.15017247200012207,0.20382945239543915,-0.42083653807640076,-0.1387130469083786,0.12241803109645844,-0.41139888763427734,-0.1007770523428917,-0.05627436935901642,-0.605579137802124,-0.08952578902244568,0.12698085606098175,-0.5852274298667908,-0.16160848736763,0.12056533247232437,-0.43602725863456726,-0.14104586839675903,0.037135425955057144,-0.42676541209220886,-0.1099000796675682
medicine,0.0,0.0,0.0,0.19322894513607025,-0.11881083250045776,-0.0048125567846000195,0.328686386346817,-0.3588730990886688,-0.007148567587137222,0.4460259675979614,-0.48248472809791565,-0.024401754140853882,0.5821534395217896,-0.5088438391685486,-0.04018831253051758,0.23422937095165253,-0.630483090877533,0.053617700934410095,0.3940930962562561,-0.6999173164367676,-0.01493153441697359,0.49831628799438477,-0.7390050292015076,-0.06051607057452202,0.5925778150558472,-0.8000981211662292,-0.09324469417333603,0.13425031304359436,-0.6626406311988831,0.01286983210593462,0.33575472235679626,-0.7068226337432861,-0.09119933098554611,0.3003477454185486,-0.48459240794181824,-0.11743246763944626,0.23725609481334686,-0.4445072114467621,-0.10814420878887177,0.04397953301668167,-0.6527287364006042,-0.03973489999771118,0.2459953874349594,-0.6284139752388,-0.15777039527893066,0.2115575671195984,-0.4098703861236572,-0.14807167649269104,0.1306390017271042,-0.41162392497062683,-0.11050503700971603,-0.041783656924963,-0.6032371520996094,-0.09311364591121674,0.13877663016319275,-0.5714350938796997,-0.16720201075077057,0.1297837197780609,-0.4276881515979767,-0.1506776660680771,0.045678429305553436,-0.42808735370635986,-0.12210544943809509
medicine,0.0,0.0,0.0,0.19882826507091522,-0.11360077559947968,-0.002884756540879607,0.3381243944168091,-0.35725656151771545,0.0020512593910098076,0.45473870635032654,-0.4752533733844757,-0.006996141746640205,0.5880040526390076,-0.49791792035102844,-0.013707876205444336,0.23986835777759552,-0.6185702085494995,0.05600317195057869,0.3991031050682068,-0.6959359645843506,-0.010778876952826977,0.5012691617012024,-0.7358946800231934,-0.05524006485939026,0.5957381725311279,-0.7984225153923035,-0.08727765083312988,0.14165210723876953,-0.6539714932441711,0.015091647394001484,0.34274664521217346,-0.6996109485626221,-0.08240202814340591,0.3047199249267578,-0.48618391156196594,-0.10632206499576569,0.23974446952342987,-0.45559239387512207,-0.0982053354382515,0.05168122798204422,-0.6498938798904419,-0.03814028948545456,0.2568907141685486,-0.6449277400970459,-0.15095938742160797,0.22528217732906342,-0.42386239767074585,-0.13914544880390167,0.14324502646923065,-0.42356595396995544,-0.10236987471580505,-0.032770004123449326,-0.6041363477706909,-0.09268613159656525,0.1489226073026657,-0.5746856927871704,-0.16505315899848938,0.1445699781179428,-0.42906293272972107,-0.14797312021255493,0.058727990835905075,-0.42619645595550537,-0.12015631794929504
medicine,0.0,0.0,0.0,0.1920786201953888,-0.1231590062379837,0.0007464466034434736,0.32443833351135254,-0.3579060733318329,-0.002751631662249565,0.44026100635528564,-0.47824209928512573,-0.023099802434444427,0.5753018856048584,-0.5075012445449829,-0.04307658597826958,0.22529032826423645,-0.626628577709198,0.05530697479844093,0.38213443756103516,-0.7017428278923035,-0.01599346287548542,0.4921579658985138,-0.7408099174499512,-0.06705845892429352,0.5911122560501099,-0.799827516078949,-0.10422173142433167,0.1270408034324646,-0.6594313979148865,0.010586756281554699,0.3270794749259949,-0.7082473039627075,-0.0961715430021286,0.3029139041900635,-0.4862305819988251,-0.12847279012203217,0.24458782374858856,-0.4410093426704407,-0.12528201937675476,0.038661226630210876,-0.6504545211791992,-0.044812723994255066,0.24712617695331573,-0.6450924873352051,-0.16544564068317413,0.2192792296409607,-0.41836684942245483,-0.15382792055606842,0.13682478666305542,-0.40892162919044495,-0.11558771133422852,-0.04927324503660202,-0.6024752259254456,-0.10050138086080551,0.13632436096668243,-0.5769631862640381,-0.1780795007944107,0.12923549115657806,-0.42633166909217834,-0.15860888361930847,0.04318496212363243,-0.4212844669818878,-0.12778671085834503
medicine,0.0,0.0,0.0,0.19813552498817444,-0.12180936336517334,-0.0016703702276572585,0.3322684168815613,-0.35342612862586975,-0.00766563368961215,0.4463444948196411,-0.4758298099040985,-0.03166260942816734,0.5810532569885254,-0.5081005692481995,-0.05553962662816048,0.24007387459278107,-0.6118560433387756,0.05615291744470596,0.3995981216430664,-0.6911528706550598,-0.013554481789469719,0.5048356652259827,-0.7341017723083496,-0.06205333396792412,0.597449541091919,-0.7959464192390442,-0.09758731722831726,0.13977311551570892,-0.6499361395835876,0.011985668912529945,0.3364531099796295,-0.7001387476921082,-0.10141657292842865,0.30606985092163086,-0.47924044728279114,-0.13549324870109558,0.24236902594566345,-0.43014660477638245,-0.13029597699642181,0.05080090090632439,-0.6436525583267212,-0.04259712994098663,0.25257402658462524,-0.641264021396637,-0.16531774401664734,0.2218167781829834,-0.41779667139053345,-0.15262389183044434,0.1388397067785263,-0.4054626524448395,-0.1120414137840271,-0.03781065717339516,-0.5994278788566589,-0.0978681817650795,0.14127561450004578,-0.5686758160591125,-0.17611587047576904,0.12978577613830566,-0.4203193783760071,-0.15726307034492493,0.04522901773452759,-0.4174290597438812,-0.1259082406759262
medicine,0.0,0.0,0.0,0.18481257557868958,-0.11443676054477692,-0.006829844322055578,0.319323867559433,-0.3526447117328644,-0.01568017154932022,0.43653765320777893,-0.4790641963481903,-0.041507475078105927,0.5735365748405457,-0.5068075060844421,-0.06752154231071472,0.22429098188877106,-0.6160677075386047,0.049250226467847824,0.38029050827026367,-0.6972179412841797,-0.024051617830991745,0.49065518379211426,-0.741451621055603,-0.07508150488138199,0.5883600115776062,-0.8008807301521301,-0.11145611107349396,0.12511947751045227,-0.6562484502792358,0.00882047601044178,0.3189636468887329,-0.7124215960502625,-0.10325292497873306,0.2944205701351166,-0.4900021255016327,-0.1341986209154129,0.2345167100429535,-0.4350772798061371,-0.1272551715373993,0.033612124621868134,-0.6536173224449158,-0.04293650761246681,0.23803430795669556,-0.6487404108047485,-0.16300654411315918,0.21100923418998718,-0.4255163371562958,-0.14779582619667053,0.1298188418149948,-0.40385523438453674,-0.10610917955636978,-0.05996949225664139,-0.6125312447547913,-0.0961100161075592,0.12634345889091492,-0.5795518159866333,-0.1727711260318756,0.12024865299463272,-0.42775583267211914,-0.1540253609418869,0.03915619105100632,-0.41477489471435547,-0.12296829372644424
medicine,0.0,0.0,0.0,0.19082064926624298,-0.11502990126609802,-0.0036039710976183414,0.3266792893409729,-0.3574921488761902,-0.004899012856185436,0.44659367203712463,-0.4845225512981415,-0.02170230634510517,0.5820730924606323,-0.5133273601531982,-0.038043174892663956,0.23317256569862366,-0.6279171705245972,0.0535687692463398,0.39018410444259644,-0.6989045143127441,-0.015025464817881584,0.4944513440132141,-0.7410688400268555,-0.06031610071659088,0.5889017581939697,-0.8028281331062317,-0.09306798875331879,0.12992648780345917,-0.6647118926048279,0.011062844656407833,0.33238205313682556,-0.71528160572052,-0.09402771294116974,0.2983528971672058,-0.48828598856925964,-0.11884854733943939,0.23611482977867126,-0.4434484839439392,-0.10806958377361298,0.035637836903333664,-0.6589404344558716,-0.04325331747531891,0.2457374483346939,-0.6450983881950378,-0.16405779123306274,0.21307522058486938,-0.4191768169403076,-0.15043725073337555,0.13261593878269196,-0.4165416955947876,-0.1096339076757431,-0.05634592846035957,-0.6109848618507385,-0.09810218960046768,0.1314210742712021,-0.5842057466506958,-0.17574244737625122,0.1226915568113327,-0.43014198541641235,-0.15605759620666504,0.03817782551050186,-0.4238414764404297,-0.1246400773525238
medicine,0.0,0.0,0.0,0.1971653252840042,-0.11273418366909027,-0.007055347785353661,0.33516740798950195,-0.3633134067058563,-0.007990743964910507,0.45386913418769836,-0.4932364523410797,-0.02269113063812256,0.5925036668777466,-0.5184343457221985,-0.035617079585790634,0.23811566829681396,-0.6210043430328369,0.04883125424385071,0.39828231930732727,-0.695797324180603,-0.02214173413813114,0.5015669465065002,-0.735904335975647,-0.06790105998516083,0.5944615602493286,-0.7977904081344604,-0.10072613507509232,0.13286253809928894,-0.6613128781318665,0.008188530802726746,0.34099724888801575,-0.7161783576011658,-0.0995543822646141,0.30739691853523254,-0.48472946882247925,-0.12450957298278809,0.242290198802948,-0.4407563805580139,-0.11286380141973495,0.03939206153154373,-0.6577866077423096,-0.0445389486849308,0.25009074807167053,-0.6531262993812561,-0.16494113206863403,0.22098426520824432,-0.4220184087753296,-0.15040579438209534,0.1366759091615677,-0.4169842004776001,-0.10899978131055832,-0.048643603920936584,-0.6124577522277832,-0.09854351729154587,0.13607174158096313,-0.5767801403999329,-0.1761302351951599,0.12836621701717377,-0.42377716302871704,-0.15826867520809174,0.039499036967754364,-0.421268492937088,-0.12815356254577637
