label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
thank_you,0.0,0.0,0.0,0.10218708962202072,-0.013751998543739319,-0.08436905592679977,0.20524893701076508,-0.09268227219581604,-0.14832890033721924,0.19989481568336487,-0.2031669020652771,-0.21044912934303284,0.11859774589538574,-0.2701503038406372,-0.26998183131217957,0.25977063179016113,-0.4160497784614563,-0.09545020759105682,0.31757238507270813,-0.6187564730644226,-0.16231921315193176,0.35588717460632324,-0.7769936323165894,-0.19631461799144745,0.3720877766609192,-0.9022698402404785,-0.21785235404968262,0.15959428250789642,-0.4460451304912567,-0.09318236261606216,0.17124024033546448,-0.5309632420539856,-0.18217983841896057,0.1413658708333969,-0.3373289704322815,-0.18876561522483826,0.14423814415931702,-0.2787547707557678,-0.17227204144001007,0.06919269263744354,-0.4453498125076294,-0.10104420781135559,0.06529054045677185,-0.5229234099388123,-0.19052714109420776,0.06417087465524673,-0.3590855002403259,-0.1667899489402771,0.06721238791942596,-0.2766546905040741,-0.12803766131401062,-0.024429645389318466,-0.4261692464351654,-0.1171477809548378,-0.06378701329231262,-0.6127399802207947,-0.17893238365650177,-0.09199123829603195,-0.7180576324462891,-0.17701970040798187,-0.107515349984169,-0.8450377583503723,-0.16331937909126282
thank_you,0.0,0.0,0.0,0.11765293031930923,-0.01970897987484932,-0.07098297774791718,0.22421176731586456,-0.10680397599935532,-0.11382954567670822,0.2075900286436081,-0.21139466762542725,-0.15552908182144165,0.13079823553562164,-0.2812766432762146,-0.1952752321958542,0.2691240906715393,-0.4347953200340271,-0.06832011789083481,0.3302287459373474,-0.6382142901420593,-0.11935914307832718,0.36871927976608276,-0.781929612159729,-0.15053041279315948,0.38889989256858826,-0.904985785484314,-0.17250367999076843,0.1760389655828476,-0.4618123769760132,-0.0731632187962532,0.18907728791236877,-0.5602288246154785,-0.1699538379907608,0.17875686287879944,-0.41262319684028625,-0.20973658561706543,0.17435863614082336,-0.316217839717865,-0.21524374186992645,0.08468029648065567,-0.4547397792339325,-0.08441021293401718,0.08754292875528336,-0.531226634979248,-0.1835915744304657,0.09420561045408249,-0.3780650794506073,-0.19713985919952393,0.097866952419281,-0.2838597297668457,-0.18104884028434753,-0.002603585598990321,-0.4335837662220001,-0.1001519188284874,-0.041115183383226395,-0.6127944588661194,-0.1608515977859497,-0.06255276501178741,-0.714108943939209,-0.1712842732667923,-0.0718173161149025,-0.8391144871711731,-0.1683705598115921
thank_you,0.0,0.0,0.0,0.11864586174488068,-0.02436928264796734,-0.07383209466934204,0.22566881775856018,-0.1138753741979599,-0.11940732598304749,0.20551396906375885,-0.21589800715446472,-0.16415545344352722,0.12642298638820648,-0.2734183967113495,-0.2074604630470276,0.2645397186279297,-0.44413918256759644,-0.0708911344408989,0.32444560527801514,-0.6460468173027039,-0.1223461925983429,0.3651803731918335,-0.7891324162483215,-0.15021151304244995,0.38532546162605286,-0.9073011875152588,-0.16831167042255402,0.16867968440055847,-0.46523886919021606,-0.0747000202536583,0.1806969791650772,-0.5495890378952026,-0.17649994790554047,0.16683827340602875,-0.3886212706565857,-0.21360619366168976,0.15956860780715942,-0.29197824001312256,-0.21410159766674042,0.0772220641374588,-0.4532669484615326,-0.08530212938785553,0.07486572116613388,-0.5187761187553406,-0.18993151187896729,0.0838625505566597,-0.36201465129852295,-0.20284304022789001,0.08863567560911179,-0.27176299691200256,-0.1831112802028656,-0.011047027073800564,-0.4310181736946106,-0.10026440024375916,-0.053767167031764984,-0.6129311919212341,-0.16225533187389374,-0.07475926727056503,-0.7131324410438538,-0.17100085318088531,-0.08469850569963455,-0.8394259214401245,-0.16525475680828094
thank_you,0.0,0.0,0.0,0.1176854744553566,-0.025439022108912468,-0.06815357506275177,0.21995960175991058,-0.12080102413892746,-0.1087583601474762,0.1957528293132782,-0.2251807004213333,-0.1491728276014328,0.11640387773513794,-0.2824871242046356,-0.18813733756542206,0.2600477933883667,-0.45090511441230774,-0.06377758085727692,0.3204769790172577,-0.6526642441749573,-0.1133546531200409,0.3575589954853058,-0.7919023633003235,-0.14365600049495697,0.37851783633232117,-0.9108238220214844,-0.16469435393810272,0.1634426712989807,-0.4731936752796173,-0.06955447793006897,0.16886505484580994,-0.5661847591400146,-0.17121858894824982,0.1505986750125885,-0.4085511565208435,-0.21325989067554474,0.14109526574611664,-0.29917654395103455,-0.21740727126598358,0.07084532082080841,-0.46119099855422974,-0.08118119835853577,0.0664096549153328,-0.5405389666557312,-0.18110120296478271,0.07321440428495407,-0.38690921664237976,-0.19595494866371155,0.07965347915887833,-0.2819742262363434,-0.17844648659229279,-0.017087694257497787,-0.43417710065841675,-0.09716537594795227,-0.0605752132833004,-0.6152316331863403,-0.15581968426704407,-0.08331751823425293,-0.7224412560462952,-0.166633740067482,-0.09163228422403336,-0.8457355499267578,-0.16275720298290253
thank_you,0.0,0.0,0.0,0.1180063784122467,-0.027546385303139687,-0.07038915902376175,0.22420822083950043,-0.1310787796974182,-0.10954593867063522,0.1955697238445282,-0.234712153673172,-0.14828772842884064,0.11296310275793076,-0.2866591513156891,-0.18559420108795166,0.2614479959011078,-0.4552149176597595,-0.058931782841682434,0.3194652199745178,-0.6550461053848267,-0.10737961530685425,0.3579644560813904,-0.7963067293167114,-0.13476891815662384,0.3782564401626587,-0.9129892587661743,-0.1528814733028412,0.16776742041110992,-0.47548168897628784,-0.06154174357652664,0.1769300103187561,-0.5545433759689331,-0.1610199213027954,0.15626204013824463,-0.38927221298217773,-0.1990288496017456,0.14779697358608246,-0.28778788447380066,-0.19978924095630646,0.07754553854465485,-0.46168896555900574,-0.07096695899963379,0.07161016762256622,-0.52681964635849,-0.17452296614646912,0.07467230409383774,-0.3711682856082916,-0.19011372327804565,0.07982538640499115,-0.27862247824668884,-0.1714497059583664,-0.009959724731743336,-0.4348776936531067,-0.08421898633241653,-0.05217095836997032,-0.6146018505096436,-0.14662717282772064,-0.07968761026859283,-0.7170340418815613,-0.15750187635421753,-0.09472626447677612,-0.8423335552215576,-0.15251144766807556
thank_you,0.0,0.0,0.0,0.11552280187606812,-0.02652806229889393,-0.07050476223230362,0.21905788779258728,-0.12044210731983185,-0.11379145085811615,0.1960185319185257,-0.2226017713546753,-0.1570737510919571,0.11742805689573288,-0.2850022315979004,-0.19899426400661469,0.25757652521133423,-0.45239225029945374,-0.06566860526800156,0.3160908818244934,-0.6533223390579224,-0.11791539192199707,0.35518062114715576,-0.7952600717544556,-0.14678409695625305,0.37626945972442627,-0.9117178916931152,-0.1648990362882614,0.16354672610759735,-0.47345319390296936,-0.06941358000040054,0.17676135897636414,-0.5466699004173279,-0.1710415631532669,0.15384137630462646,-0.38246241211891174,-0.20731991529464722,0.14157381653785706,-0.2821139097213745,-0.20655973255634308,0.07193903625011444,-0.4599373936653137,-0.07990259677171707,0.06946869194507599,-0.5188222527503967,-0.18457980453968048,0.07184997946023941,-0.3605562746524811,-0.1964716911315918,0.07458393275737762,-0.2674550414085388,-0.17500196397304535,-0.017219839617609978,-0.4332354962825775,-0.09433648735284805,-0.05756765976548195,-0.6115761399269104,-0.1566862016916275,-0.08099271357059479,-0.7094091773033142,-0.16440004110336304,-0.09276489913463593,-0.8302688598632812,-0.15661673247814178
thank_you,0.0,0.0,0.0,0.11931060999631882,-0.026923906058073044,-0.06846898049116135,0.22359061241149902,-0.126909539103508,-0.1083700880408287,0.19702723622322083,-0.22662948071956635,-0.14796128869056702,0.11660663783550262,-0.28066152334213257,-0.18655355274677277,0.2560729682445526,-0.4614413380622864,-0.06438645720481873,0.3160739541053772,-0.658581554889679,-0.113029345870018,0.3549373149871826,-0.7978519797325134,-0.14006011188030243,0.3749259412288666,-0.9135591387748718,-0.15760809183120728,0.1594037562608719,-0.4789360761642456,-0.06871450692415237,0.16992342472076416,-0.5499491095542908,-0.16528962552547455,0.15326091647148132,-0.3888072967529297,-0.20137262344360352,0.14569191634655,-0.2935059666633606,-0.20255106687545776,0.066633440554142,-0.46065497398376465,-0.07942979782819748,0.06104269623756409,-0.5137394070625305,-0.18247339129447937,0.0688420757651329,-0.3578404486179352,-0.19720755517482758,0.07647030055522919,-0.27128076553344727,-0.17888957262039185,-0.022010624408721924,-0.4312214255332947,-0.09356579929590225,-0.06446640938520432,-0.6120902895927429,-0.15578080713748932,-0.08873564004898071,-0.7149683833122253,-0.16495096683502197,-0.10000251978635788,-0.8426780104637146,-0.15912798047065735
thank_you,0.0,0.0,0.0,0.11690980195999146,-0.03062783181667328,-0.07104627043008804,0.2172171026468277,-0.1299201399087906,-0.11388074606657028,0.19281214475631714,-0.23215743899345398,-0.15696308016777039,0.1127440482378006,-0.28992921113967896,-0.19894808530807495,0.25763189792633057,-0.45805519819259644,-0.06318668276071548,0.31828978657722473,-0.656170666217804,-0.11287403106689453,0.358529269695282,-0.7978858947753906,-0.1394839733839035,0.37800928950309753,-0.9125404357910156,-0.1561376452445984,0.16206759214401245,-0.47647905349731445,-0.066693015396595,0.1724940836429596,-0.5514169335365295,-0.16538959741592407,0.15382668375968933,-0.39304137229919434,-0.20125515758991241,0.1450992077589035,-0.3010098934173584,-0.20092564821243286,0.0699811801314354,-0.4607333838939667,-0.07711954414844513,0.06465180218219757,-0.522233247756958,-0.18092520534992218,0.07077857851982117,-0.36877989768981934,-0.19484484195709229,0.0757734403014183,-0.28088176250457764,-0.17515356838703156,-0.018946880474686623,-0.4325222969055176,-0.09148082137107849,-0.06314722448587418,-0.6127914190292358,-0.15374153852462769,-0.08689291775226593,-0.7138386964797974,-0.16284675896167755,-0.09839976578950882,-0.837873101234436,-0.1564234495162964
thank_you,0.0,0.0,0.0,0.11230286210775375,-0.024781424552202225,-0.07334341108798981,0.21373651921749115,-0.12049635499715805,-0.11684602499008179,0.1972329020500183,-0.22310560941696167,-0.15990357100963593,0.12183406203985214,-0.2903138995170593,-0.20146314799785614,0.25711414217948914,-0.4503101706504822,-0.06888464838266373,0.3173045217990875,-0.6514899134635925,-0.12190242111682892,0.3575759828090668,-0.7936695218086243,-0.15096749365329742,0.37776100635528564,-0.9103370904922485,-0.16906513273715973,0.16094781458377838,-0.4717053174972534,-0.07231774181127548,0.17027831077575684,-0.5536482334136963,-0.176007941365242,0.15327055752277374,-0.39501887559890747,-0.21471041440963745,0.1449575275182724,-0.29515424370765686,-0.21536725759506226,0.06731577962636948,-0.4578552544116974,-0.0826185792684555,0.06181355565786362,-0.521844208240509,-0.18902862071990967,0.06615134328603745,-0.36780789494514465,-0.20327700674533844,0.07030720263719559,-0.27653393149375916,-0.18309296667575836,-0.02235725335776806,-0.4306628406047821,-0.09718582779169083,-0.06334365904331207,-0.6097756624221802,-0.1612725406885147,-0.08679208904504776,-0.7115787863731384,-0.17122527956962585,-0.09797428548336029,-0.8350384831428528,-0.16487395763397217
thank_you,0.0,0.0,0.0,0.11614629626274109,-0.02959362417459488,-0.06956422328948975,0.216911181807518,-0.13272015750408173,-0.10922758281230927,0.1878799945116043,-0.23288674652576447,-0.14871396124362946,0.10823135077953339,-0.28954461216926575,-0.18700630962848663,0.2533944249153137,-0.46160873770713806,-0.06224235147237778,0.3140946328639984,-0.6581664681434631,-0.11085490137338638,0.3537159562110901,-0.7972585558891296,-0.13855046033859253,0.3748372197151184,-0.9137479066848755,-0.15672199428081512,0.15709510445594788,-0.48281967639923096,-0.0657944530248642,0.17028751969337463,-0.5472356081008911,-0.16648107767105103,0.14971370995044708,-0.38690629601478577,-0.20711654424667358,0.13556158542633057,-0.28672903776168823,-0.2100019007921219,0.06437287479639053,-0.46695488691329956,-0.07560259848833084,0.06295118480920792,-0.5170723795890808,-0.18079280853271484,0.06835990399122238,-0.36045241355895996,-0.199181467294693,0.07137182354927063,-0.2686099112033844,-0.18227148056030273,-0.02382180280983448,-0.4376244843006134,-0.0887545794248581,-0.06485798954963684,-0.6148490309715271,-0.15206532180309296,-0.09050743281841278,-0.7158872485160828,-0.1633792519569397,-0.10461995005607605,-0.8406612277030945,-0.1585078090429306
